run_tag	dataset	scan	mode	n_gt	n_pred	gt_coverage	pred_purity	p@0.25	r@0.25	f1@0.25	miou@0.25	tp@0.25	fp@0.25	fn@0.25	p@0.5	r@0.5	f1@0.5	miou@0.5	tp@0.5	fp@0.5	fn@0.5	p@0.75	r@0.75	f1@0.75	miou@0.75	tp@0.75	fp@0.75	fn@0.75
2026-05-29_103913_1218444	3RScan	ebc42044-82a4-2113-8789-1c8c8bb7cbcd	objects-only	13	9	0.378929	0.531887	0.777778	0.538462	0.636364	0.624531	7	2	6	0.750000	0.461538	0.571429	0.650320	6	2	7	0.111111	0.076923	0.090909	0.943548	1	8	12
2026-05-29_103913_1218444	3RScan	422885bd-192d-25fc-8571-abff2237f383	objects-only	12	8	0.317052	0.737656	1.000000	0.333333	0.500000	0.623081	4	0	8	0.666667	0.166667	0.266667	0.918670	2	1	10	0.500000	0.166667	0.250000	0.918670	2	2	10
2026-05-29_103913_1218444	3RScan	0ad2d399-79e2-2212-99cf-7a3512734bd7	objects-only	30	9	0.204447	0.611543	0.857143	0.200000	0.324324	0.764104	6	1	24	0.625000	0.166667	0.263158	0.824412	5	3	25	0.333333	0.100000	0.153846	0.940305	3	6	27
2026-05-29_103913_1218444	3RScan	4d3d82b0-8cf4-2e04-80a8-c955ea964c2f	objects-only	14	7	0.330235	0.578759	1.000000	0.357143	0.526316	0.617571	5	0	9	0.750000	0.214286	0.333333	0.761726	3	1	11	0.166667	0.071429	0.100000	1.000000	1	5	13
2026-05-29_103913_1218444	3RScan	8eabc469-5af7-2f32-840f-c1be88e46c62	objects-only	12	15	0.364005	0.360312	0.700000	0.583333	0.636364	0.522510	7	3	5	0.400000	0.333333	0.363636	0.666862	4	6	8	0.090909	0.083333	0.086957	0.831876	1	10	11
2026-05-29_103913_1218444	3RScan	742e8f15-be0a-294e-9ebb-6c72dbcb9662	objects-only	19	15	0.281951	0.452000	0.800000	0.421053	0.551724	0.494217	8	2	11	0.333333	0.157895	0.214286	0.787500	3	6	16	0.181818	0.105263	0.133333	0.906144	2	9	17
2026-05-29_103913_1218444	3RScan	095821f7-e2c2-2de1-9568-b9ce59920e29	objects-only	11	8	0.346139	0.507755	0.833333	0.454545	0.588235	0.619636	5	1	6	0.428571	0.272727	0.333333	0.770923	3	4	8	0.285714	0.181818	0.222222	0.847695	2	5	9
2026-05-29_103913_1218444	3RScan	5341b79f-8a66-2cdd-84d5-6dba6525dd75	objects-only	15	9	0.234586	0.513749	1.000000	0.266667	0.421053	0.612411	4	0	11	0.750000	0.200000	0.315789	0.673411	3	1	12	0.250000	0.066667	0.105263	0.786667	1	3	14
2026-05-29_103913_1218444	3RScan	43b8cae9-6678-2e38-9bc2-8c31ab832242	objects-only	18	28	0.338369	0.329183	0.437500	0.388889	0.411765	0.632850	7	9	11	0.266667	0.222222	0.242424	0.836675	4	11	14	0.187500	0.166667	0.176471	0.904775	3	13	15
2026-05-29_103913_1218444	3RScan	569d8f05-72aa-2f24-899c-58b243c8189d	objects-only	28	13	0.190726	0.353548	0.538462	0.250000	0.341463	0.523657	7	6	21	0.307692	0.142857	0.195122	0.644121	4	9	24	0.076923	0.035714	0.048780	0.780097	1	12	27
2026-05-29_103913_1218444	3RScan	0cac7536-8d6f-2d13-8dc2-2f9d7aa62dc4	objects-only	7	16	0.752455	0.689338	0.750000	0.857143	0.800000	0.856970	6	2	1	0.625000	0.714286	0.666667	0.943244	5	3	2	0.625000	0.714286	0.666667	0.943244	5	3	2
2026-05-29_103913_1218444	3RScan	c6707938-2ecb-2de2-811c-69f6f7a0e638	objects-only	29	15	0.233816	0.596963	1.000000	0.275862	0.432432	0.542046	8	0	21	0.666667	0.137931	0.228571	0.695086	4	2	25	0.125000	0.034483	0.054054	0.764156	1	7	28
2026-05-29_103913_1218444	3RScan	c7895f86-339c-2d13-82c8-3976988cd327	objects-only	25	17	0.265739	0.404852	0.769231	0.400000	0.526316	0.491232	10	3	15	0.363636	0.160000	0.222222	0.722016	4	7	21	0.166667	0.080000	0.108108	0.802167	2	10	23
2026-05-29_103913_1218444	3RScan	4138584b-a238-2435-8128-a939fb07c1c8	objects-only	10	10	0.504688	0.724188	0.857143	0.600000	0.705882	0.671932	6	1	4	0.750000	0.300000	0.428571	0.937577	3	1	7	0.428571	0.300000	0.352941	0.937577	3	4	7
2026-05-29_103913_1218444	3RScan	352e9c57-69fb-27a7-8bc7-4cf12e417e21	objects-only	16	12	0.167586	0.664521	1.000000	0.250000	0.400000	0.477225	4	0	12	1.000000	0.125000	0.222222	0.664521	2	0	14	0.000000	0.000000	0.000000	0.000000	0	2	16
