accuracy_mean_m,accuracy_median_m,accuracy_p95_m,alignment_mode,alignment_scale,alignment_translation_norm_m,chamfer_l1_mean_m,completeness_mean_m,completeness_median_m,completeness_p95_m,fscore_at_0.050m,gt_points_scope,method_name,metrics_path,precision_at_0.050m,pred_points_eval,recall_at_0.050m,report_threshold_m,rgbd_correspondences_raw,rgbd_fit_residual_median_m,rgbd_fit_residual_p95_m,rgbd_frames_used,scene_id,scope
0.10006112605333328,0.06174841150641441,0.281500220298767,rgbd_correspondence,0.9861211576121742,3.7034903802733683,0.12989360094070435,0.029832473024725914,0.01927170902490616,0.08175535723567004,0.5755383065544222,399998,scannet_scene0230_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0230_00_must3r/scene0230_00/metrics.json,0.4292781342048985,123915,0.8729693648468242,0.05,32594,0.05297828143547667,0.2512816231608962,40,scene0230_00,visible_gt
0.4479679763317108,0.18340113759040833,2.2269768238067624,rgbd_correspondence,0.869930493450897,4.758832768001857,0.49488019943237305,0.04691223055124283,0.01867964118719101,0.20259027928113937,0.3135024702923031,399896,scannet_scene0234_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0234_00_must3r/scene0234_00/metrics.json,0.19593341197301165,414549,0.7838463000380099,0.05,67253,0.09630375346069303,1.0290841896133647,73,scene0234_00,visible_gt
1.0423401594161987,0.29687511920928955,3.2283288478851313,rgbd_correspondence,1.0204193454117376,2.555053292224625,1.0614433288574219,0.01910320669412613,0.016596857458353043,0.036863758414983745,0.4859116850726594,399573,scannet_scene0237_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0237_00_must3r/scene0237_00/metrics.json,0.32256115216597636,79433,0.9844584093519833,0.05,39239,0.034746104079919495,0.11090359712558019,40,scene0237_00,visible_gt
0.2328801453113556,0.0817924439907074,0.8863955438137054,rgbd_correspondence,0.9702255191442025,1.5700135238103528,0.25329384207725525,0.020413683727383614,0.014728840440511703,0.04986661486327646,0.5691192790217123,399999,scannet_scene0237_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0237_01_must3r/scene0237_01/metrics.json,0.40616345949016547,56332,0.9504448761121903,0.05,54324,0.028051309766164108,0.12232377320673767,59,scene0237_01,visible_gt
0.40810704231262207,0.059865087270736694,2.98443417549133,rgbd_correspondence,0.9412315078756314,4.9396592173936265,0.44769859313964844,0.03959156200289726,0.019928812980651855,0.13474805653095245,0.5551634563453779,398367,scannet_scene0238_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0238_00_must3r/scene0238_00/metrics.json,0.43832917325457277,249194,0.7569151059199181,0.05,74460,0.06944852062047416,0.2800908522560734,74,scene0238_00,visible_gt
0.3521289527416229,0.0638631135225296,2.132420516014099,rgbd_correspondence,1.0149710387682833,3.4168561011286522,0.386766642332077,0.0346376895904541,0.01903068646788597,0.11512087285518646,0.5640771866327511,397256,scannet_scene0238_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0238_01_must3r/scene0238_01/metrics.json,0.42968541468064825,209800,0.8207956582153574,0.05,50194,0.06261066248097587,0.3022406857332291,52,scene0238_01,visible_gt
0.20075544714927673,0.06719643622636795,0.558098167181015,rgbd_correspondence,0.9073711141308836,6.607672863858343,0.24198594689369202,0.041230492293834686,0.019850129261612892,0.14674907922744693,0.5134454444928149,399837,scannet_scene0239_02_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0239_02_must3r/scene0239_02/metrics.json,0.3932194038827663,221131,0.7395663732971186,0.05,57167,0.0914071522770932,0.4062331659089386,54,scene0239_02,visible_gt
0.7206717729568481,0.06698163598775864,5.614126086235046,rgbd_correspondence,0.8725617392994954,4.115392613424463,0.7533531188964844,0.032681360840797424,0.023702606558799744,0.08408989384770393,0.5162157008134618,399691,scannet_scene0244_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0244_00_must3r/scene0244_00/metrics.json,0.3851423883206306,260836,0.7825295040418724,0.05,55271,0.0747189919906488,0.22547170359477695,55,scene0244_00,visible_gt
0.40925872325897217,0.14292122423648834,1.9011945724487305,rgbd_correspondence,1.025964853505765,6.672044926275664,0.46652156114578247,0.057262830436229706,0.03907307982444763,0.17837824672460553,0.34823626558917364,399890,scannet_scene0258_00_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0258_00_must3r/scene0258_00/metrics.json,0.24158947993144883,149961,0.6234514491485158,0.05,42588,0.0985812241433381,0.4513933572058431,43,scene0258_00,visible_gt
0.26374271512031555,0.06805378198623657,1.468157458305358,rgbd_correspondence,0.8814170347943032,5.81910783672386,0.2918734550476074,0.02813073806464672,0.0173034630715847,0.08747957833111279,0.5547683827575276,399998,scannet_scene0259_01_must3r,evaluation/outputs/geometry/scannet_must3r_sequence_under300/scannet_scene0259_01_must3r/scene0259_01/metrics.json,0.40754887231218706,228299,0.8684968424842124,0.05,52298,0.0739271549257351,0.34157912182304906,54,scene0259_01,visible_gt
